"cam.id","image.label","area.mm2","elip.major.axis","elip.minor.axis","Angle","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","aspect.ratio","roundness","Solidity","XStart","YStart","group","side","wing","altitude","sex","genus","species","subsp","sp.subsp","envelopes.notes","unit.type","country","province","locality","right.forewing.broken","right.forewing.pred","pred.present","pred.score","unsure.pred","error.affects.length.small","error.affects.length.big","pred.more.1","pred.more.2","latitude","longitude","brood","mother.type","year","genus.sp","clade","mimicry.ring","wing.pattern","larva","sex.quant"
"CAM009431","CAM009431_d.JPG",681.645,42.956,20.204,23.213,0.613,45.858,3.869,31.224,26.109,22.074,2.126,0.47,0.969,2033,444,"cam.coll","right","forewing",1307,"male","Heliconius","timareta","timareta","timareta_timareta","","wild","Ecuador","Tungurahua","El Topo, Baê±os - Puyo road,","n","n","n","","n","n","n","n","n",-1.39801,-78.17813,"","",2009,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM009432","CAM009432_d.JPG",644.707,41.232,19.908,25.566,0.633,43.718,2.858,29.144,24.57,21.902,2.071,0.483,0.972,1754,424,"cam.coll","right","forewing",1307,"male","Heliconius","timareta","timareta","timareta_timareta","","wild","Ecuador","Tungurahua","El Topo, Baê±os - Puyo road,","n","n","n","","n","n","n","n","n",-1.39801,-78.17813,"","",2009,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM009434","CAM009434_d.JPG",446.785,36.917,15.409,19.791,0.564,38.896,3.052,32.196,22.823,17.144,2.396,0.417,0.953,1646,711,"cam.coll","right","forewing",1307,"female","Heliconius","telesiphe","","telesiphe_","","wild","Ecuador","Tungurahua","El Topo, Baê±os - Puyo road,","n","n","n","","n","n","n","n","n",-1.39801,-78.17813,"","",2009,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",0
"CAM009434","CAM009434_d.JPG",449.628,37.089,15.435,19.68,0.521,39.075,1.543,31.934,22.823,17.218,2.403,0.416,0.951,1568,690,"redo","right","forewing",1307,"female","Heliconius","telesiphe","","telesiphe_","","wild","Ecuador","Tungurahua","El Topo, Baê±os - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,"","",2009,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",0
"CAM009435","CAM009435_d.JPG",630.765,40.932,19.621,155.562,0.593,43.404,7.891,11.895,156.053,21.442,2.086,0.479,0.972,788,433,"resub.cam.coll","left","forewing",1307,"male","Heliconius","timareta","timareta","timareta_timareta","","wild","Ecuador","Tungurahua","El Topo, Baños - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,NA,NA,2009,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM009437","CAM009437_d.JPG",540.721,37.106,18.554,23.268,0.672,38.861,9.727,30.645,25.29,20.098,2,0.5,0.977,1937,552,"resub.cam.coll","right","forewing",1307,"","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Tungurahua","El Topo, Baños - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,NA,NA,2009,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",1
"CAM009437","CAM009437_d.JPG",540.721,37.106,18.554,23.268,0.672,38.861,9.727,30.645,25.29,20.098,2,0.5,0.977,1937,552,"resub.cam.coll","left","forewing",1307,"","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Tungurahua","El Topo, Baños - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,NA,NA,2009,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",1
"CAM009438","CAM009438_d.JPG",596.541,39.787,19.09,21.335,0.655,42.029,7.31,29.686,21.462,20.718,2.084,0.48,0.979,2138,557,"cam.coll","right","forewing",1307,"","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Tungurahua","El Topo, Baê±os - Puyo road,","n","n","n","","n","n","n","n","n",-1.39801,-78.17813,"","",2009,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",1
"CAM009439","CAM009439_d.JPG",504.255,36.165,17.753,20.921,0.642,38.116,9.004,29.961,23.623,19.196,2.037,0.491,0.977,1997,610,"resub.cam.coll","right","forewing",1307,"","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Tungurahua","El Topo, Baños - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,NA,NA,2009,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",1
"CAM009439","CAM009439_d.JPG",504.255,36.165,17.753,20.921,0.642,38.116,9.004,29.961,23.623,19.196,2.037,0.491,0.977,1997,610,"resub.cam.coll","left","forewing",1307,"","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Tungurahua","El Topo, Baños - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,NA,NA,2009,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",1
"CAM009440","CAM009440_d.JPG",609.079,39.836,19.468,154.087,0.555,41.263,10.273,12.051,153.035,21.272,2.046,0.489,0.965,840,440,"resub.cam.coll","left","forewing",1307,"male","Heliconius","timareta","timareta","timareta_timareta","","wild","Ecuador","Tungurahua","El Topo, Baños - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,NA,NA,2009,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM009441","CAM009441_d.JPG",507.61,37.52,17.226,21.433,0.574,40.959,5.074,31.241,20.766,18.731,2.178,0.459,0.968,1952,661,"cam.coll","right","forewing",1307,"","Heliconius","erato","","erato_","","wild","Ecuador","Tungurahua","El Topo, Baê±os - Puyo road,","n","n","n","","n","n","n","n","n",-1.39801,-78.17813,"","",2009,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM009442","CAM009442_d.JPG",566.594,38.748,18.618,22.091,0.631,41.081,1.458,29.979,21.867,20.269,2.081,0.48,0.976,1638,578,"cam.coll","right","forewing",1307,"","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Tungurahua","El Topo, Baê±os - Puyo road,","n","n","n","","n","n","n","n","n",-1.39801,-78.17813,"","",2009,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",1
"CAM009443","CAM009443_d.JPG",611.324,40.671,19.138,159.05,0.612,42.722,6.484,13.086,157.785,20.995,2.125,0.471,0.966,659,478,"resub.cam.coll","left","forewing",1307,"male","Heliconius","timareta","timareta","timareta_timareta","","wild","Ecuador","Tungurahua","El Topo, Baños - Puyo road,","n","n","n","n","n","n","n","n","n",-1.39801,-78.17813,NA,NA,2009,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM009500","CAM009500_d.JPG",434.759,33.687,16.432,23.195,0.638,36.006,0.991,30.794,22.508,18.004,2.05,0.488,0.965,1423,695,"cam.coll","right","forewing",77.7,"female","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",0
"CAM009501","CAM009501_d.JPG",473.853,36.464,16.546,22.064,0.636,38.543,1.536,32.407,23.514,17.915,2.204,0.454,0.977,1548,681,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009502","CAM009502_d.JPG",462.506,34.544,17.047,23.916,0.638,37.016,2.469,30.794,23.361,18.731,2.026,0.493,0.962,1573,608,"cam.coll","right","forewing",77.7,"","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009503","CAM009503_d.JPG",351.725,31.212,14.348,21.302,0.627,33.037,1.38,32.038,23.11,15.477,2.175,0.46,0.969,1291,817,"cam.coll","right","forewing",77.7,"","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009504","CAM009504_d.JPG",376.314,32.273,14.846,16.158,0.572,34.631,6.804,30.171,15.932,16.558,2.174,0.46,0.954,1660,839,"cam.coll","right","forewing",77.7,"female","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",0
"CAM009506","CAM009506_d.JPG",528.267,37.448,17.961,20.212,0.601,40.045,6.221,29.49,18.101,19.597,2.085,0.48,0.968,1813,657,"cam.coll","right","forewing",77.7,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM009507","CAM009507_d.JPG",511.314,38.039,17.115,156.678,0.588,40.423,9.57,14.785,156.99,18.778,2.223,0.45,0.971,834,558,"resub.cam.coll","left","forewing",77.7,"male","Heliconius","melpomene","melpomene x rosina","melpomene_melpomene x rosina","","wild","","Panamá","Mangowitchit A","n","n","n","n","n","n","n","n","n",9.15242,-78.69004,NA,NA,2009,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM009508","CAM009508_d.JPG",471.286,35.597,16.857,23.123,0.644,37.541,6.629,30.384,21.157,18.445,2.112,0.474,0.969,1826,673,"cam.coll","right","forewing",77.7,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM009509","CAM009509_d.JPG",542.814,38.022,18.177,21.926,0.623,40.099,1.166,30.093,19.779,20.083,2.092,0.478,0.97,1659,606,"cam.coll","right","forewing",77.7,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM009510","CAM009510_d.JPG",466.198,35.994,16.491,155.527,0.614,38.463,11.309,15.605,155.713,18.105,2.183,0.458,0.972,870,611,"resub.cam.coll","left","forewing",77.7,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","","Panamá","Mangowitchit A","n","n","n","n","n","n","n","n","n",9.15242,-78.69004,NA,NA,2009,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM009511","CAM009511_d.JPG",377.374,30.778,15.612,25.702,0.614,32.649,2.236,32.076,28.137,17.2,1.971,0.507,0.961,1372,744,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","","erato_","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM009512","CAM009512_d.JPG",396.686,33.068,15.274,19.956,0.633,34.468,6.085,31.376,20.571,16.503,2.165,0.462,0.975,1612,799,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009513","CAM009513_d.JPG",407.015,33.161,15.628,20.519,0.638,35.584,2.158,31.396,22.755,17.369,2.122,0.471,0.963,1482,725,"cam.coll","right","forewing",77.7,"female","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",0
"CAM009514","CAM009514_d.JPG",452.897,34.81,16.565,25.33,0.633,36.658,1.75,30.657,22.907,17.738,2.101,0.476,0.974,1455,645,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009515","CAM009515_d.JPG",471.036,35.456,16.915,23.85,0.617,37.963,1.555,31.201,21.415,18.501,2.096,0.477,0.971,1556,664,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009516","CAM009516_d.JPG",449.631,35.332,16.203,19.671,0.62,37.065,2.702,28.81,16.829,17.57,2.181,0.459,0.973,1597,686,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009517","CAM009517_d.JPG",348.81,30.289,14.663,22.99,0.617,32.832,1.614,31.629,21.902,15.758,2.066,0.484,0.972,1307,811,"cam.coll","right","forewing",153,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit B","n","n","n","","n","n","n","n","n",9.15455,-78.67604,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009518","CAM009518_d.JPG",384.485,32.629,15.003,19.773,0.63,34.132,1.458,30.248,17.878,16.224,2.175,0.46,0.973,1374,797,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009519","CAM009519_d.JPG",434.676,33.823,16.363,24.023,0.651,35.708,1.963,30.443,22.908,17.767,2.067,0.484,0.975,1489,677,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009520","CAM009520_d.JPG",460.969,35.874,16.361,23.279,0.519,39.991,1.497,31.745,22.976,17.975,2.193,0.456,0.956,1589,607,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009521","CAM009521_d.JPG",417.407,33.477,15.876,21.942,0.642,35.104,3.11,31.084,19.709,16.903,2.109,0.474,0.976,1467,726,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009522","CAM009522_d.JPG",397.245,32.752,15.443,154.601,0.585,34.569,15.215,17.285,155.926,16.566,2.121,0.472,0.968,1012,691,"resub.cam.coll","left","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamá","Mangowitchit A","n","n","n","n","n","n","n","n","n",9.15242,-78.69004,NA,NA,2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009523","CAM009523_d.JPG",400.801,32.46,15.721,22.16,0.665,34.225,1.575,31.104,22.968,16.987,2.065,0.484,0.975,1418,739,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009524","CAM009524_d.JPG",475.237,36.227,16.703,23.059,0.639,38.193,3.441,31.57,24.765,18.119,2.169,0.461,0.971,1601,620,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009525","CAM009525_d.JPG",441.509,34.16,16.456,16.619,0.612,36.553,6.765,29.704,18.127,18.134,2.076,0.482,0.957,1750,734,"cam.coll","right","forewing",77.7,"female","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",0
"CAM009526","CAM009526_d.JPG",409.675,32.859,15.874,22.921,0.641,34.587,3.033,32.406,25.715,17.33,2.07,0.483,0.972,1408,740,"cam.coll","right","forewing",77.7,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009527","CAM009527_d.JPG",456.802,34.808,16.71,26.072,0.639,36.582,2.547,29.665,24.454,18.48,2.083,0.48,0.966,1609,571,"cam.coll","right","forewing",77.7,"male","Heliconius","melpomene","","melpomene_","","wild","","Panamêç","Mangowitchit A","n","n","n","","n","n","n","n","n",9.15242,-78.69004,"","",2009,"Heliconius_melpomene","mel.clade",NA,NA,"solitary",1
"CAM009534","CAM009534_d.JPG",415.753,33.644,15.734,24.197,0.564,35.633,3.033,31.161,22.214,17.36,2.138,0.468,0.965,1500,701,"cam.coll","right","forewing",153,"male","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit B","n","n","n","","n","n","n","n","n",9.15455,-78.67604,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009535","CAM009535_d.JPG",501.041,36.487,17.484,21.523,0.631,38.46,2.177,30.85,22.716,19.147,2.087,0.479,0.966,1576,628,"cam.coll","right","forewing",153,"male","Heliconius","melpomene","","melpomene_","","wild","","Panamêç","Mangowitchit B","n","n","n","","n","n","n","n","n",9.15455,-78.67604,"","",2009,"Heliconius_melpomene","mel.clade",NA,NA,"solitary",1
"CAM009536","CAM009536_d.JPG",434.096,34.383,16.075,18.895,0.622,36.258,1.283,29.295,18.96,17.534,2.139,0.468,0.966,1442,739,"cam.coll","right","forewing",153,"male","Heliconius","erato","hydara","erato_hydara","","wild","","Panamêç","Mangowitchit B","n","n","n","","n","n","n","n","n",9.15455,-78.67604,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009538","CAM009538_d.JPG",407.767,33.013,15.726,20.348,0.631,35.341,1.808,30.519,20.309,17.188,2.099,0.476,0.966,1449,744,"cam.coll","right","forewing",92.6,"female","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit C","n","n","n","","n","n","n","n","n",9.1707,-78.7161,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",0
"CAM009539","CAM009539_d.JPG",418.845,33.538,15.901,25.61,0.615,35.258,1.166,30.267,25.505,17.295,2.109,0.474,0.966,1389,622,"cam.coll","right","forewing",92.6,"male","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Mangowitchit C","n","n","n","","n","n","n","n","n",9.1707,-78.7161,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009542","CAM009542_d.JPG",437.803,34.441,16.185,24.208,0.662,36.289,1.302,32.288,23.956,17.531,2.128,0.47,0.978,1439,703,"cam.coll","right","forewing",153,"male","Heliconius","erato","hydara","erato_hydara","","wild","Panamêç","Guna Yala","Quebrada Calicuna 3.8 Km","n","n","n","","n","n","n","n","n",9.1408,-78.0905,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
"CAM009543","CAM009543_d.JPG",462.809,35.212,16.735,26.263,0.615,38.449,1.788,33.377,28.936,18.425,2.104,0.475,0.965,1501,585,"cam.coll","right","forewing",153,"male","Heliconius","erato","petiverana","erato_petiverana","","wild","","Panamêç","Lago Bayano (East side) site 2- bridge","n","n","n","","n","n","n","n","n",9.1889,-78.7066,"","",2009,"Heliconius_erato","era.clade","era.mel","postman","solitary",1
